,Track ID,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Speechiness,Valence,Tempo
1318,4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,2019-07-08T22:08:57Z,75,264333,79,Repeat Offender,album,|Richard Marx,1989-01-01,0.0,1.0,4.0,0.8,0.395,0.252,0.0,0.101,-13.589,0.0301,0.126,177.679,0.0301,0.126,177.679
1319,11D6qKfTcfrSnZyuw3D6ud,Don't Stand So Close To Me - Remastered 2003,2019-07-08T22:08:57Z,12,242666,0,Zenyatta Mondatta (Remastered),album,|The Police,1980-10-03,2.0,1.0,4.0,0.0453,0.799,0.506,0.00107,0.037,-9.414,0.0606,0.518,140.309,0.0606,0.518,140.309
1320,07TnWCHrFkvF61GzJuLVt0,Hard to Say I'm Sorry / Get Away - 2006 Remaster,2019-07-08T22:08:57Z,68,304134,78,Chicago 16 (Expanded & Remastered),album,|Chicago,1982-06-07,4.0,1.0,4.0,0.056,0.398,0.57,0.00125,0.0606,-7.068,0.034,0.234,140.974,0.034,0.234,140.974
1321,2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,2019-07-08T22:08:57Z,68,223866,78,Minute By Minute,album,|The Doobie Brothers,1978,8.0,0.0,4.0,0.284,0.758,0.378,0.0,0.049,-15.308,0.0449,0.985,120.736,0.0449,0.985,120.736
1322,57trQKFZdJxHia4sMJioWk,Sister Christian,2019-07-08T22:08:57Z,60,302933,65,Midnight Madness,album,|Night Ranger,1983-01-01,5.0,1.0,4.0,0.147,0.448,0.35,2.27e-06,0.0842,-16.239,0.0393,0.234,177.279,0.0393,0.234,177.279
1323,4GPhDM4o3lq7kNqjjxhG6H,Jessie's Girl,2019-07-08T22:08:57Z,51,195226,76,Jessie's Girl,compilation,|Rick Springfield,2018-02-02,2.0,1.0,4.0,0.168,0.726,0.85,0.0,0.123,-5.337,0.0512,0.814,131.64,0.0512,0.814,131.64
1324,0xpBr84T3FTm9j4D1MdPtk,Invisible Touch - 2007 Remaster,2019-07-08T22:08:57Z,60,209586,2,Invisible Touch,album,|Genesis,1986-06-09,0.0,1.0,4.0,0.339,0.659,0.878,0.000543,0.0731,-5.987,0.0298,0.843,131.037,0.0298,0.843,131.037
1325,6rt4FH5qFgXGmyhgKmlJcL,Is This Love,2019-07-08T22:08:57Z,46,222560,29,When Seconds Count,album,|Survivor,1986-01-01,3.0,1.0,4.0,0.557,0.679,0.772,0.0,0.0338,-8.946,0.0328,0.749,118.129,0.0328,0.749,118.129
1326,2LqzuRukwnpeWYLXBtiwmq,Love Will Find A Way,2019-07-08T22:08:57Z,50,251426,3,Worlds Away,album,|Pablo Cruise,1978,7.0,1.0,4.0,0.00719,0.78,0.491,1.8e-05,0.0677,-13.934,0.0351,0.843,124.238,0.0351,0.843,124.238
1327,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,2019-07-08T22:08:57Z,69,218960,77,American Fool,album,|John Mellencamp,1982,9.0,1.0,4.0,0.0421,0.785,0.737,9.93e-05,0.108,-5.306,0.0363,0.971,125.447,0.0363,0.971,125.447
1328,3Vah9acceGHoVBgH4iijET,Sausalito Summernight,2019-07-08T22:08:57Z,46,309373,79,On The Rocks,album,|Diesel,2000,5.0,0.0,4.0,0.0812,0.629,0.846,0.00265,0.103,-8.497,0.0927,0.569,125.462,0.0927,0.569,125.462
1329,6Zyz8lsnMFpIrCTuvGurCB,New Kid in Town - 2013 Remaster,2019-07-08T22:08:57Z,64,304925,77,Hotel California (2013 Remaster),album,|Eagles,1976-12-08,4.0,1.0,4.0,0.378,0.649,0.425,0.0013,0.108,-9.811,0.0267,0.651,107.383,0.0267,0.651,107.383
1330,3jYRpwbctfqB77uU7T7K3U,Caught Up In You,2019-07-08T22:08:57Z,63,279333,74,Special Forces,album,|38 Special,1982-01-01,1.0,0.0,4.0,0.0229,0.425,0.681,0.000219,0.0543,-8.604,0.0316,0.933,131.011,0.0316,0.933,131.011
1331,0fFtudFYi0ZJwGQEZEh6PU,Jane,2019-07-08T22:08:57Z,10,252200,0,Freedom At Point Zero,album,|Jefferson Starship,1979,2.0,1.0,4.0,0.204,0.589,0.82,0.0188,0.423,-9.602,0.0369,0.787,117.307,0.0369,0.787,117.307
1332,6igXYiQIuXwjO9myYFqSrj,Oh Sherrie,2019-07-08T22:08:57Z,5,227800,0,Street Talk,album,|Steve Perry,1984,5.0,1.0,4.0,0.166,0.576,0.644,0.000191,0.142,-6.141,0.0261,0.313,101.938,0.0261,0.313,101.938
1333,2dtK02TSAuTvVYU2wGAVG0,Still the One,2019-07-08T22:08:57Z,59,234040,78,Waking & Dreaming,album,|Orleans,1976,4.0,1.0,4.0,0.0487,0.565,0.615,1.93e-06,0.16,-10.793,0.0384,0.591,143.928,0.0384,0.591,143.928
1334,300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,2019-07-08T22:08:57Z,64,240800,68,Arista Heritage Series: Ray Parker,compilation,"|Ray Parker, Jr.",1978,6.0,0.0,4.0,0.0125,0.779,0.717,0.0536,0.355,-9.7,0.0335,0.789,115.384,0.0335,0.789,115.384
1335,1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,2019-07-08T22:08:57Z,78,285133,79,Boston,album,|Boston,1976,7.0,1.0,4.0,0.000894,0.377,0.682,0.00217,0.0504,-8.039,0.0299,0.288,108.736,0.0299,0.288,108.736
1336,3Tows9RnoAq9CmMJaII2cO,Hard Habit to Break - 2006 Remaster,2019-07-08T22:08:57Z,61,283733,78,Chicago 17 (Expanded & Remastered),album,|Chicago,1984-05-14,2.0,1.0,4.0,0.448,0.584,0.612,0.0,0.171,-5.833,0.0283,0.402,81.182,0.0283,0.402,81.182
1337,35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,2019-07-08T22:08:57Z,66,221000,78,Get Lucky,album,|Loverboy,1981,7.0,1.0,4.0,0.0249,0.515,0.766,0.00103,0.455,-12.768,0.0343,0.774,146.911,0.0343,0.774,146.911
1338,3e0FzZjTXOUtiJGSClOBrI,Fly Like An Eagle,2019-07-08T22:08:57Z,67,282693,79,Fly Like An Eagle,album,|Steve Miller Band,1976-01-01,9.0,0.0,4.0,0.61,0.561,0.754,0.0194,0.328,-12.769,0.112,0.642,100.08,0.112,0.642,100.08
1339,5pDmunv6G71w7NSjOPXbYw,Every Little Thing She Does Is Magic - Remastered 2003,2019-07-08T22:08:57Z,15,260573,0,Ghost In The Machine,album,|The Police,1981-10-02,2.0,1.0,4.0,0.127,0.535,0.745,0.0792,0.179,-10.123,0.0335,0.376,163.913,0.0335,0.376,163.913
1340,10f4UbhjvPqLTTJjEdfCw9,Thank You for Being a Friend,2019-07-08T22:08:57Z,42,282840,77,Rhino Hi-Five: Andrew Gold,single,|Andrew Gold,2005-04-19,3.0,1.0,4.0,0.197,0.698,0.664,0.0,0.136,-10.923,0.0314,0.801,111.863,0.0314,0.801,111.863
1341,0HmROste4II0lHXSh4dKuQ,Barcelona,2020-01-24T05:02:00Z,46,275960,79,POWER,album,|Twin Atlantic,2020-01-24,10.0,1.0,4.0,0.000168,0.561,0.789,0.0,0.106,-5.297,0.0401,0.149,96.994,0.0401,0.149,96.994
1342,4O2XaXdnpyUPj90lNq1bIR,Simmer,2020-01-24T05:02:00Z,73,266115,78,Simmer,single,|Hayley Williams,2020-01-22,7.0,1.0,4.0,0.213,0.781,0.598,0.00271,0.118,-7.418,0.043,0.362,109.97,0.043,0.362,109.97
1343,6EoY35YW52CNMtqBNccfoE,Original Material,2020-01-24T05:02:00Z,50,191000,79,Original Material,single,|Colony House,2019-11-15,1.0,1.0,4.0,0.00314,0.69,0.845,0.00135,0.153,-7.407,0.0371,0.943,115.981,0.0371,0.943,115.981
1344,7LZlKjgyS1IG6BniUx9MOX,We Have To Move On,2020-01-24T05:02:00Z,56,252546,79,We Have To Move On,single,|Inhaler,2020-01-21,4.0,0.0,4.0,0.00702,0.463,0.953,7.36e-05,0.125,-5.008,0.0672,0.721,160.042,0.0672,0.721,160.042
1345,2YbMlkq0ARgHiMGBFGTnxq,Not OK!,2020-01-24T05:02:00Z,45,192149,79,Not OK!,single,|Chaz Cardigan,2020-01-23,9.0,1.0,4.0,0.0892,0.49,0.841,0.0,0.45,-2.975,0.0473,0.677,87.994,0.0473,0.677,87.994
1346,7vGVIxCnaKk3UidSgDd8Vp,Fvck Somebody,2020-01-24T05:02:00Z,46,181267,76,Fvck Somebody,single,|The Wrecks,2019-12-06,6.0,0.0,4.0,0.0243,0.582,0.619,0.0,0.504,-4.247,0.0364,0.544,142.11,0.0364,0.544,142.11
1347,53cQ4KT04WJCaFHZxoYdHH,You Know That,2020-01-24T05:02:00Z,46,162000,79,You Know That,single,|No Love For The Middle Child,2019-11-25,1.0,1.0,4.0,0.00532,0.555,0.804,0.0,0.364,-6.288,0.0399,0.77,160.036,0.0399,0.77,160.036
1348,3r9fvtguSpPuZc8ARRwQTJ,More,2020-01-24T05:02:00Z,52,145534,79,I Will Not Let My Love Go To Waste,album,|Yoshi Flower,2019-12-06,11.0,0.0,4.0,0.0329,0.705,0.574,1.68e-06,0.132,-5.275,0.0313,0.749,102.971,0.0313,0.749,102.971
1349,4AQzk2yNWKs6sYhZi6NzVN,Me & You Together Song,2020-01-24T05:02:00Z,76,209500,77,Me & You Together Song,single,|The 1975,2020-01-16,9.0,1.0,1.0,1.83e-06,0.138,0.77,0.000654,0.297,-5.799,0.0345,0.38,94.624,0.0345,0.38,94.624
1350,5WzgYEfub2pFJAAZfrOult,Summer Is a Curse,2020-01-24T05:02:00Z,58,181216,78,State of Mind,album,|The Faim,2019-09-13,9.0,1.0,4.0,0.000727,0.473,0.757,0.0,0.151,-5.103,0.0483,0.425,168.005,0.0483,0.425,168.005
1351,3ernkvxpkWap60SeadSqGL,Cash Machine,2020-01-24T05:02:00Z,71,177625,78,Cash Machine,single,|Oliver Tree,2019-12-06,9.0,1.0,4.0,0.0188,0.424,0.625,9.55e-05,0.118,-6.863,0.0339,0.518,200.642,0.0339,0.518,200.642
1352,3Y1q37A7ecFEdR5IAMWodA,Dance Of The Clairvoyants,2020-01-24T05:02:00Z,70,265306,79,Dance Of The Clairvoyants,single,|Pearl Jam,2020-01-22,11.0,0.0,4.0,0.0122,0.741,0.711,0.000696,0.0836,-7.744,0.0416,0.649,113.971,0.0416,0.649,113.971
1353,4TIa51S5pZ7U9UdqHWqvsx,The Best,2020-01-24T05:02:00Z,65,223320,79,The Best,single,|AWOLNATION,2019-11-05,2.0,0.0,4.0,0.115,0.639,0.86,0.176,0.0983,-5.074,0.0308,0.0532,110.997,0.0308,0.0532,110.997
1354,4GKcaqt6PFor4siHXMO42e,Novocaine,2020-01-24T05:02:00Z,65,245240,79,Novocaine,single,|The Unlikely Candidates,2019-03-22,10.0,1.0,4.0,0.00191,0.652,0.833,0.000536,0.122,-4.898,0.0392,0.231,116.043,0.0392,0.231,116.043
1355,1j717HdHFPFwbBEAk2kwJQ,Broken Boy (feat. Iggy Pop),2020-01-24T05:02:00Z,61,163207,79,Broken Boy (feat. Iggy Pop),single,|Cage The Elephant|Iggy Pop,2020-01-23,6.0,0.0,4.0,0.00247,0.492,0.939,0.0021,0.131,-3.501,0.118,0.484,166.03,0.118,0.484,166.03
1356,2ExTlf6wuN0WPFzPSh3V3d,Desensitize,2020-01-24T05:02:00Z,58,168725,79,Desensitize,single,|DREAMERS,2019-11-08,11.0,0.0,4.0,0.0066,0.521,0.989,2.1e-06,0.207,-2.386,0.123,0.361,101.02,0.123,0.361,101.02
1357,2hJIp64P8hh2VLtvxuIT3Z,Might Be Right,2020-01-24T05:02:00Z,60,237013,78,Might Be Right,single,|White Reaper,2019-05-29,1.0,0.0,4.0,0.00222,0.595,0.86,0.18,0.227,-3.897,0.0332,0.891,131.99,0.0332,0.891,131.99
1358,57xnpRQ4tp3elMZB0eqOFr,Camouflage,2020-01-24T05:02:00Z,58,265009,78,Camouflage,single,|The Front Bottoms,2019-12-20,7.0,1.0,4.0,0.00405,0.602,0.809,0.000342,0.263,-4.045,0.0539,0.513,135.96,0.0539,0.513,135.96
1359,2YUTrl4xlX9jAlpxWEpOnU,Come On,2020-01-24T05:02:00Z,56,209528,79,Come On,single,|Mondo Cozmo,2019-10-25,0.0,1.0,4.0,5.14e-06,0.225,0.727,5.12e-06,0.255,-3.78,0.0458,0.365,171.83,0.0458,0.365,171.83
1360,1r8e3HtZOP65v2uiWd17dF,Deleter,2020-01-24T05:02:00Z,62,234386,78,Deleter,single,|Grouplove,2020-01-08,8.0,1.0,4.0,3.81e-06,0.421,0.991,0.0466,0.13,-3.678,0.124,0.446,159.998,0.124,0.446,159.998
1361,3UmBgQiJhbNMmyPVceuH4d,JEKYLL & HIDE,2020-01-24T05:02:00Z,60,196333,79,CHAMPION,album,|Bishop Briggs,2019-11-08,11.0,0.0,4.0,0.0355,0.596,0.601,0.0,0.0821,-4.876,0.0413,0.613,117.018,0.0413,0.613,117.018
1362,6TUSi9GZigMhBQ4k8zVK1Q,Livin' for the Weekend,2020-01-24T05:02:00Z,52,175718,78,All the Feels,album,|Fitz and The Tantrums,2019-09-20,11.0,0.0,4.0,0.0259,0.72,0.881,0.0,0.103,-3.793,0.0529,0.839,150.136,0.0529,0.839,150.136
1363,4fXY9HAO2aSPKrVTX0AkoA,Messy,2020-01-24T05:02:00Z,49,182618,79,Messy,single,|TWIN XL,2019-11-01,2.0,0.0,4.0,0.0908,0.444,0.796,0.0,0.161,-5.126,0.0482,0.386,175.975,0.0482,0.386,175.975
1364,1y4jsQt7MjnZhiD1L6qFBC,Cradles,2020-01-24T05:02:00Z,77,209829,10,Cradles,single,|Sub Urban,2019-01-04,1.0,1.0,4.0,0.256,0.534,0.589,6.02e-05,0.176,-1.865,0.325,0.632,78.616,0.325,0.632,78.616
1365,7zLeOgBrdrCfMf47MCyLMC,Running Up That Hill,2020-01-24T05:02:00Z,61,263716,78,Running Up That Hill,single,|Meg Myers,2019-03-06,11.0,0.0,4.0,0.0653,0.587,0.898,2.26e-06,0.146,-3.91,0.0661,0.473,102.012,0.0661,0.473,102.012
1366,6xC23WizqcEYQxuPiS9fCb,Scream,2020-01-24T05:02:00Z,54,205905,79,Scream,single,|SAINT PHNX,2019-11-29,9.0,1.0,4.0,0.00638,0.71,0.557,1.19e-06,0.0802,-5.147,0.0709,0.485,120.026,0.0709,0.485,120.026
1367,2Srbekd8waUUAr0gIMt5dg,Scumbag (feat. blink-182),2020-01-24T05:02:00Z,65,210363,78,Scumbag (feat. blink-182),single,|Goody Grace|blink-182,2019-10-30,2.0,1.0,4.0,0.073,0.418,0.602,0.0,0.151,-6.56,0.0275,0.218,172.175,0.0275,0.218,172.175
1368,4JbNlNqFMVs1vBOFAutXcK,Figure Eight,2020-01-24T05:02:00Z,56,201556,79,Figure Eight,single,|Trophy Eyes,2020-01-15,11.0,1.0,4.0,0.00187,0.343,0.961,2.7e-06,0.236,-2.271,0.0686,0.446,166.987,0.0686,0.446,166.987
1369,17KGTOb8fkxlyTnB5eFnsh,Sing To Me,2020-01-24T05:02:00Z,61,189920,78,DEATH STRANDING: Timefall (Original Music from the World of Death Stranding),album,|MISSIO|Death Stranding: Timefall,2019-11-07,2.0,0.0,4.0,0.0882,0.55,0.872,0.00029,0.0617,-4.742,0.0588,0.618,142.039,0.0588,0.618,142.039
1370,0HIQTdxeEgAim6XGO31tGl,Loser,2020-01-24T05:02:00Z,59,145146,79,Loser,single,|Moby Rich,2019-10-11,1.0,1.0,4.0,0.0548,0.547,0.676,0.0117,0.0662,-5.169,0.15,0.729,173.965,0.15,0.729,173.965
1371,2GFZC9u7cPYO4r1fuvPLjb,Trouble In My Mind,2020-01-24T05:02:00Z,40,233826,79,Back to Myself,single,|Hero The Band,2019-10-16,0.0,1.0,4.0,7.36e-05,0.514,0.948,1.24e-05,0.113,-3.888,0.0599,0.343,160.009,0.0599,0.343,160.009
1372,2D7vv36dTHmoozVTvQJUhC,Dirt in my Eyes,2020-01-24T05:02:00Z,52,220400,79,New Age Norms 1,album,|Cold War Kids,2019-11-01,8.0,0.0,4.0,0.0189,0.751,0.742,0.000401,0.157,-5.015,0.0251,0.815,102.036,0.0251,0.815,102.036
1373,79edhUCJIHerzdr8Tgclw7,Wasting Time,2020-01-24T05:02:00Z,57,223913,79,Wasting Time,single,|The Mowgli's,2020-01-03,8.0,1.0,4.0,0.0147,0.586,0.788,0.00565,0.0844,-6.196,0.0337,0.625,93.027,0.0337,0.625,93.027
1374,4UgLRXh1z9NorzrdawpIgj,Van Horn,2020-01-24T05:02:00Z,59,161120,78,The Original Motion Picture Soundtrack: Pt. 1,single,|Saint Motel,2019-10-16,8.0,1.0,4.0,0.00285,0.642,0.807,1.73e-05,0.186,-4.57,0.0421,0.423,124.523,0.0421,0.423,124.523
1375,0tZQkiMamZC9PVKeIDtvTP,Disaster Party,2020-01-24T05:02:00Z,49,181347,78,Disaster Party,single,|MAGIC GIANT,2019-11-15,1.0,1.0,4.0,0.000435,0.666,0.864,0.0,0.0873,-5.714,0.0334,0.737,138.016,0.0334,0.737,138.016
1376,69IosokH54HzpJZoFIIy74,A Kiss,2020-01-24T05:02:00Z,61,271854,78,A Kiss / Forever Always,single,|The Driver Era,2019-10-25,6.0,1.0,4.0,0.207,0.696,0.923,0.000741,0.158,-4.647,0.272,0.635,170.003,0.272,0.635,170.003
1377,6DZ5EOzz715nW5UIovhIWD,Wars,2020-01-24T05:02:00Z,61,217120,78,FEVER DREAM,album,|Of Monsters and Men,2019-07-26,6.0,0.0,4.0,0.00594,0.564,0.879,0.000213,0.351,-6.242,0.0348,0.601,111.992,0.0348,0.601,111.992
1378,7qH8IrxrNK09nGBJ0M8Yt2,Mother Machine,2020-01-24T05:02:00Z,48,216239,76,Mother Machine,single,|Demob Happy,2020-01-08,6.0,1.0,4.0,0.00416,0.298,0.677,0.00297,0.088,-8.85,0.0888,0.344,129.397,0.0888,0.344,129.397
1379,290SZlJ3BPDbczcxLJ7nlb,In A Spiral,2020-01-24T05:02:00Z,55,202586,79,In A Spiral,single,|Phantogram,2019-10-09,7.0,1.0,4.0,0.000333,0.44,0.945,0.000941,0.486,-4.849,0.0912,0.542,166.924,0.0912,0.542,166.924
1380,7bDztTav6TQByZmDJmUT5Y,Like Lightning,2020-01-24T05:02:00Z,64,214446,77,Part 2 Everything Not Saved Will Be Lost,album,|Foals,2019-10-18,0.0,1.0,4.0,0.0414,0.55,0.779,0.000213,0.364,-4.151,0.036,0.548,100.31,0.036,0.548,100.31
1381,6bHowZwEPIQ7sBPkvg04tV,Mundane,2020-01-24T05:02:00Z,50,187767,78,Mundane,single,|Hardcastle,2019-10-09,6.0,1.0,4.0,0.0306,0.599,0.752,1.86e-06,0.14,-5.869,0.0328,0.688,120.039,0.0328,0.688,120.039
1382,0DSHQkFL8ppNiYJgFaOq6r,Ready For More,2020-01-24T05:02:00Z,55,206346,79,Ready For More,single,|Sea Girls,2020-01-14,1.0,1.0,4.0,0.0148,0.477,0.854,7.61e-05,0.21,-6.26,0.0336,0.371,97.455,0.0336,0.371,97.455
1383,7Hzt5M3AYK5QuSGYBQqPhB,Just Exist,2020-01-24T05:02:00Z,38,237085,60,Just Exist,single,|Eliza & The Delusionals,2019-05-16,9.0,1.0,4.0,0.0495,0.542,0.872,9.81e-05,0.0823,-2.553,0.0402,0.311,137.976,0.0402,0.311,137.976
1384,0xORFaXxl07BtES8IAJ7OD,Youuu,2020-01-24T05:02:00Z,62,235266,79,Youuu,single,|COIN,2020-01-16,2.0,1.0,4.0,0.0029,0.528,0.619,0.0,0.291,-6.959,0.0282,0.0845,102.951,0.0282,0.0845,102.951
1385,0yTlrnue3pJTJd7h7d43mk,Half Your Age,2020-01-24T05:02:00Z,56,209226,79,Half Your Age,single,|Joywave,2020-01-07,9.0,1.0,4.0,0.0112,0.463,0.786,0.0,0.654,-4.323,0.0323,0.492,84.966,0.0323,0.492,84.966
1386,6CNvzo37dUI7baavVzEoxR,Used To Like,2020-01-24T05:02:00Z,58,198275,78,Used To Like,single,|Neon Trees,2019-11-13,8.0,1.0,4.0,0.000416,0.534,0.934,0.0,0.375,-4.039,0.0362,0.515,152.078,0.0362,0.515,152.078
1387,2RIKWTZzsfHozweG8Zdg0n,2late,2020-01-24T05:02:00Z,44,184800,79,2late,single,|American Teeth,2019-11-01,0.0,1.0,4.0,0.000382,0.454,0.849,0.0,0.392,-4.629,0.0932,0.427,94.935,0.0932,0.427,94.935
1388,4I0tFcRHjW3AkN1Jg1veOM,fine,2020-01-24T05:02:00Z,60,214342,78,fine,single,|Mike Shinoda,2019-11-01,8.0,1.0,4.0,0.0261,0.55,0.685,6.9e-05,0.251,-3.28,0.0353,0.168,89.977,0.0353,0.168,89.977
1389,7I3skNaQdvZSS7zXY2VHId,The Hype,2020-01-24T05:02:00Z,71,265373,78,Trench,album,|Twenty One Pilots,2018-10-05,9.0,1.0,4.0,0.0105,0.53,0.816,0.00061,0.379,-6.149,0.0503,0.371,87.019,0.0503,0.371,87.019
1390,3yxtsBzVlDBzRoBhHS3TpK,Happy Pill,2020-01-24T05:02:00Z,64,163892,78,Happy Pill,single,|grandson|Moby Rich,2019-11-15,7.0,1.0,4.0,0.000816,0.666,0.785,0.356,0.14,-6.559,0.0678,0.654,136.025,0.0678,0.654,136.025
1391,5oi1wAcptl4XXc1LPi9WhF,Microphone,2020-01-24T05:02:00Z,56,178001,79,Microphone,single,|American Authors,2020-01-17,0.0,1.0,4.0,0.0124,0.762,0.847,0.00379,0.335,-4.145,0.0476,0.843,119.982,0.0476,0.843,119.982
1392,6S1x6w8CThgLiozbAOZ4zo,Is It Real,2020-01-24T05:02:00Z,57,185800,0,Is It Real,single,|Bombay Bicycle Club,2020-01-14,4.0,1.0,4.0,0.024,0.608,0.842,0.0222,0.737,-7.489,0.0561,0.604,136.06,0.0561,0.604,136.06
1393,5Fxqn2kr6NBio3EDfaMi45,circle the drain,2020-01-24T05:02:00Z,60,280213,79,circle the drain,single,|Soccer Mommy,2020-01-14,9.0,1.0,4.0,0.303,0.482,0.79,0.00028,0.1,-5.221,0.038,0.47,169.064,0.038,0.47,169.064
1394,59emGJDCTWRSBcMEG9M29f,Rich,2020-01-24T05:02:00Z,45,190212,79,Rich,single,|Mourners,2019-11-15,0.0,1.0,4.0,0.0195,0.484,0.744,0.0,0.448,-3.033,0.0385,0.53,93.933,0.0385,0.53,93.933
1395,6AQWXnWLDbntdtGfN1MhSW,1000,2020-01-24T05:02:00Z,46,236527,79,1000,single,|Your Neighbors,2020-01-10,5.0,0.0,4.0,0.00881,0.618,0.692,1.62e-05,0.448,-6.581,0.126,0.689,134.991,0.126,0.689,134.991
1396,6Zz846CtUmQGP5z4F7sccA,Misery,2020-01-24T05:02:00Z,50,180772,79,Misery,single,|Michigander,2019-08-09,0.0,1.0,4.0,0.00533,0.343,0.732,0.00302,0.0685,-5.189,0.044,0.392,180.162,0.044,0.392,180.162
1397,72xcjEOojC20QH6LlqcdSi,Natural Villain,2020-01-24T05:02:00Z,45,199358,78,Natural Villain,single,|The Man Who,2019-06-14,11.0,0.0,4.0,0.000843,0.605,0.69,8.93e-05,0.0948,-2.936,0.0376,0.461,94.006,0.0376,0.461,94.006
1398,6ZPBDYOFpqV8tYoyLvvzPf,What I Do...,2020-01-24T05:02:00Z,38,180306,1,What I Do...,single,|Taylor Janzen,2019-11-20,9.0,1.0,4.0,0.032,0.729,0.535,6.7e-05,0.109,-6.112,0.0298,0.526,107.953,0.0298,0.526,107.953
1399,5V1Ep6g2GclZRK1dat5ayI,Hardcore,2020-01-24T05:02:00Z,49,193853,79,Hardcore,single,|Love Fame Tragedy,2019-12-05,7.0,1.0,4.0,0.0228,0.547,0.794,0.0,0.121,-5.355,0.0307,0.564,110.939,0.0307,0.564,110.939
1400,1aOQ1bv8iM4gIkGLvTKutr,Falling,2020-01-24T05:02:00Z,9,207133,0,Falling,single,|Betcha,2019-07-18,4.0,1.0,4.0,0.00379,0.609,0.858,0.00142,0.431,-4.727,0.0298,0.846,122.98,0.0298,0.846,122.98
1401,0cq5E0XfR8qiXKJEwXxORy,Uneventful Days,2020-01-24T05:02:00Z,54,197357,79,Uneventful Days,single,|Beck,2019-10-17,7.0,1.0,4.0,0.448,0.748,0.602,0.00106,0.0995,-8.621,0.037,0.213,119.999,0.037,0.213,119.999
1402,64kY8ox52wBR7sWI3pcNwj,The Game,2020-01-24T05:02:00Z,42,213280,2,The Game,single,|Milky Chance,2019-09-13,5.0,0.0,4.0,0.207,0.723,0.768,0.00082,0.0806,-5.281,0.053,0.947,75.023,0.053,0.947,75.023
1403,76L3MR7NMLg4Po6EZ4jH4s,Lonely Vampire,2020-01-24T05:02:00Z,47,165911,79,Lonely Vampire,single,|Weathers,2019-09-13,6.0,0.0,4.0,0.143,0.582,0.803,5.5e-05,0.223,-5.049,0.0553,0.324,82.035,0.0553,0.324,82.035
1404,2r0J93hf3v5T8rqALxdsPx,Why Won't They Leave Me Alone?,2020-01-24T05:02:00Z,40,168042,79,Why Won't They Leave Me Alone?,single,|GRMLN,2019-10-18,2.0,1.0,4.0,0.00203,0.513,0.981,0.0,0.084,-4.531,0.0442,0.932,129.949,0.0442,0.932,129.949
1405,3Kq7kKBwHPOvdmyZanK4AP,Move to San Francisco,2020-01-24T05:02:00Z,55,181492,79,Move to San Francisco,single,|Circa Waves,2020-01-08,9.0,1.0,4.0,0.185,0.7,0.701,0.0,0.0996,-5.223,0.0342,0.681,136.008,0.0342,0.681,136.008
1406,5bo5saSjLcDB3t5zcnuzzE,It's Ok Not To Be Ok,2020-01-24T05:02:00Z,41,194285,79,It's Ok Not to Be Ok,single,|Little Hurt,2019-11-15,2.0,1.0,4.0,0.0553,0.59,0.799,2.95e-06,0.357,-6.078,0.0322,0.216,104.949,0.0322,0.216,104.949
1407,2FhJvFKyZng57iVQmFayVw,Daphne Blue,2020-01-24T05:02:00Z,64,182840,78,tryhard,album,|The Band CAMINO,2019-08-23,1.0,0.0,4.0,0.00239,0.567,0.925,0.0054,0.348,-2.775,0.0906,0.704,118.006,0.0906,0.704,118.006
1408,2NlgSmCUX2rtJ5RyrmbFyD,Straight For The Money,2020-01-24T05:02:00Z,43,233280,79,Straight For The Money,single,|Bleeker,2019-11-08,0.0,1.0,4.0,0.00194,0.504,0.575,1.6e-05,0.159,-8.034,0.0287,0.162,93.981,0.0287,0.162,93.981
1409,57F0OIqDnhEIPBI6SHqHJI,Opie Taylor,2020-01-24T05:02:00Z,59,233404,79,Opie Taylor,single,|Yelawolf,2019-10-11,7.0,1.0,4.0,0.00356,0.802,0.706,0.168,0.0366,-7.774,0.147,0.736,96.02,0.147,0.736,96.02
1410,4KDAFud0yhBNA28eY2w1JK,Desperate Youth,2020-01-24T05:02:00Z,43,203693,79,Desperate Youth,single,|Bel Heir,2019-11-08,4.0,0.0,4.0,0.0162,0.576,0.824,0.0,0.303,-4.76,0.0379,0.742,80.942,0.0379,0.742,80.942
1411,3VUZPfPPR6pTMacV8Bd0cF,coming up for air,2020-01-24T05:02:00Z,52,192293,78,mini bloom,single,|MisterWives,2019-11-08,0.0,1.0,4.0,0.000659,0.649,0.81,0.000808,0.405,-4.246,0.0346,0.467,102.962,0.0346,0.467,102.962
1412,2WbrVeftLDcSAfQBHxA9P4,Blind Leading The Blind,2020-01-24T05:02:00Z,59,224703,2,Blind Leading The Blind,single,|Mumford & Sons,2019-10-23,6.0,0.0,4.0,0.124,0.554,0.81,0.0509,0.233,-5.791,0.0672,0.23,104.181,0.0672,0.23,104.181
